Date,^FCHI,^FTSE,^GDAXI,^GSPC
2014-06-13,4543.279785,6777.899901999999,9912.870117,1936.160034
2014-06-16,4510.049805,6754.600098000001,9883.980469,1937.780029
2014-06-17,4536.069824,6766.799805,9920.320313,1941.9899899999998
2014-06-18,4530.370117,6778.600098000001,9930.330078,1956.97998
2014-06-19,4563.040039,6808.100098000001,10004.0,1959.47998
2014-06-20,4541.339844,6825.200195,9987.240234,1962.869995
2014-06-23,4515.569824,6800.600098000001,9920.919922,1962.609985
2014-06-24,4518.339844,6787.100098000001,9938.080078,1949.97998
2014-06-25,4460.600098,6733.600098000001,9867.75,1959.530029
2014-06-26,4439.629883,6735.100098000001,9804.900391,1957.219971
2014-06-27,4436.990234000001,6757.799805,9815.169922,1960.959961
2014-06-30,4422.839844,6743.899901999999,9833.070313,1960.22998
2014-07-01,4461.120117,6802.899901999999,9902.410156,1973.319946
2014-07-02,4444.720215,6816.399901999999,9911.269531,1974.619995
2014-07-03,4489.879883,6865.200195,10029.429688,1985.439941
2014-07-04,4468.97998,6866.100098000001,10009.080078,
2014-07-07,4405.759765999999,6823.5,9906.070313,1977.6500239999998
2014-07-08,4342.529785,6738.5,9772.669922,1963.709961
2014-07-09,4359.839844,6718.0,9808.200195,1972.8299559999998
2014-07-10,4301.259765999999,6672.399902,9659.129883,1964.680054
2014-07-11,4316.5,6690.200195,9666.339844,1967.569946
2014-07-14,4350.040039,6746.100098000001,9783.009766,1977.0999760000002
2014-07-15,4305.310059,6710.5,9719.410156,1973.280029
2014-07-16,4369.060059,6784.700195,9859.269531,1981.569946
2014-07-17,4316.120117,6738.299805,9753.879883,1958.119995
2014-07-18,4335.310059,6749.5,9720.019531,1978.219971
2014-07-21,4304.740234000001,6728.399901999999,9612.049805,1973.630005
2014-07-22,4369.52002,6795.299805,9734.330078,1983.530029
2014-07-23,4376.319824,6798.200195,9753.55957,1987.0100100000002
2014-07-24,4410.649902,6821.5,9794.05957,1987.97998
2014-07-25,4330.549805,6791.600098000001,9644.009766,1978.339966
2014-07-28,4344.77002,6788.100098000001,9598.169922,1978.910034
2014-07-29,4365.580078,6807.799805,9653.629883,1969.949951
2014-07-30,4312.299805,6773.399901999999,9593.679688,1970.069946
2014-07-31,4246.140136999999,6730.100098000001,9407.480469,1930.6700440000002
2014-08-01,4202.779785,6679.200195,9210.080078,1925.1500239999998
2014-08-04,4217.220215,6677.5,9154.139648,1938.9899899999998
2014-08-05,4232.879883,6682.5,9189.740234,1920.209961
2014-08-06,4207.140136999999,6636.200195,9130.040039,1920.2399899999998
2014-08-07,4149.830078,6597.399902,9038.969727,1909.569946
2014-08-08,4147.810059,6567.399902,9009.320313,1931.589966
2014-08-11,4197.700195,6632.799805,9180.740234,1936.9200440000002
2014-08-12,4162.160156,6632.399902,9069.469727,1933.75
2014-08-13,4194.790039,6656.700195,9198.879883,1946.719971
2014-08-14,4205.430176,6685.299805,9225.099609,1955.180054
2014-08-15,4174.359863000001,6689.100098,9092.599609,1955.060059
2014-08-18,4230.649902,6741.299805,9245.330078,1971.7399899999998
2014-08-19,4254.450195,6779.299805,9334.280273,1981.5999760000002
2014-08-20,4240.790039,6755.5,9314.570313,1986.5100100000002
2014-08-21,4292.930176,6777.700195,9401.530273,1992.369995
2014-08-22,4252.799805,6775.299805,9339.169922,1988.4000239999998
2014-08-25,4342.109863000001,,9510.139648,1997.9200440000002
2014-08-26,4393.410156,6822.799805,9588.150391,2000.02002
2014-08-27,4395.259765999999,6830.700195,9569.709961,2000.119995
2014-08-28,4366.040039,6805.799805,9462.55957,1996.7399899999998
2014-08-29,4381.040039,6819.799805,9470.169922,2003.369995
2014-09-01,4379.72998,6825.299805,9479.030273,
2014-09-02,4378.330078,6829.200195,9507.019531,2002.280029
2014-09-03,4421.870117,6873.600098000001,9626.490234,2000.719971
2014-09-04,4494.939941,6878.0,9724.259766,1997.6500239999998
2014-09-05,4486.490234000001,6855.100098000001,9747.019531,2007.709961
2014-09-08,4474.930176,6834.799805,9758.030273,2001.540039
2014-09-09,4452.370117,6829.0,9710.700195,1988.439941
2014-09-10,4450.790039,6830.100098000001,9700.169922,1995.689941
2014-09-11,4440.899902,6799.600098000001,9691.280273,1997.449951
2014-09-12,4441.700195,6807.0,9651.129883,1985.540039
2014-09-15,4428.629883,6804.200195,9659.629883,1984.130005
2014-09-16,4409.149902,6792.200195,9632.929688,1998.97998
2014-09-17,4431.410156,6780.899901999999,9661.5,2001.569946
2014-09-18,4464.700195,6819.299805,9798.129883,2011.359985
2014-09-19,4461.220215,6837.899901999999,9799.259766,2010.4000239999998
2014-09-22,4442.549805,6773.600098000001,9749.540039,1994.290039
2014-09-23,4359.350098,6676.100098,9595.030273,1982.77002
2014-09-24,4413.720215,6706.299805,9661.969727,1998.300049
2014-09-25,4355.279785,6639.700195,9510.009766,1965.9899899999998
2014-09-26,4394.75,6649.399902,9490.549805,1982.8499760000002
2014-09-29,4358.069824,6646.600098,9422.910156,1977.800049
2014-09-30,4416.240234000001,6622.700195,9474.299805,1972.290039
2014-10-01,4365.27002,6557.5,9382.030273,1946.160034
2014-10-02,4242.669922,6446.399902,9195.679688,1946.1700440000002
2014-10-03,4281.740234000001,6527.899902,,1967.9000239999998
2014-10-06,4286.52002,6563.700195,9209.509766,1964.819946
2014-10-07,4209.140136999999,6495.600098,9086.209961,1935.0999760000002
2014-10-08,4168.120117,6482.200195,8995.330078,1968.890015
2014-10-09,4141.450195,6431.899902,9005.019531,1928.209961
2014-10-10,4073.709961,6340.0,8788.80957,1906.130005
2014-10-13,4078.6999509999996,6366.200195,8812.429688,1874.7399899999998
2014-10-14,4088.25,6392.700195,8825.209961,1877.699951
2014-10-15,3939.719971,6211.600098,8571.950195,1862.4899899999998
2014-10-16,3918.6201170000004,6195.899902,8582.900391,1862.7600100000002
2014-10-17,4033.179932,6310.299805,8850.269531,1886.7600100000002
2014-10-20,3991.23999,6267.100098,8717.759766,1904.0100100000002
2014-10-21,4081.23999,6372.299805,8886.959961,1941.280029
2014-10-22,4105.089844,6399.700195,8940.139648,1927.109985
2014-10-23,4157.680176,6419.200195,9047.30957,1950.819946
2014-10-24,4128.899902,6388.700195,8987.799805,1964.5799559999998
2014-10-27,4096.740234000001,6363.5,8902.610352,1961.630005
2014-10-28,4112.669922,6402.200195,9068.19043,1985.050049
2014-10-29,4110.640136999999,6453.899902,9082.80957,1982.300049
2014-10-30,4141.240234000001,6463.600098,9114.839844,1994.6500239999998
2014-10-31,4233.089844,6546.5,9326.870117,2018.050049
2014-11-03,4194.029785,6488.0,9251.700195,2017.810059
2014-11-04,4130.189941,6454.0,9166.469727,2012.0999760000002
2014-11-05,4208.419922,6539.100098,9315.480469,2023.569946
2014-11-06,4227.680176,6551.200195,9377.410156,2031.209961
2014-11-07,4189.890136999999,6567.200195,9291.830078,2031.9200440000002
2014-11-10,4222.819824,6611.299805,9351.870117,2038.2600100000002
2014-11-11,4244.100098,6627.399902,9369.030273,2039.680054
2014-11-12,4179.879883,6611.0,9210.959961,2038.25
2014-11-13,4187.950195,6635.5,9248.509766,2039.3299559999998
2014-11-14,4202.459961,6654.399902,9252.94043,2039.819946
2014-11-17,4226.100098,6672.0,9306.349609,2041.319946
2014-11-18,4262.379883,6709.100098,9456.530273,2051.800049
2014-11-19,4266.189941,6696.600098,9472.799805,2048.719971
2014-11-20,4234.209961,6678.899902,9483.969727,2052.75
2014-11-21,4347.22998,6750.799805,9732.549805,2063.5
2014-11-24,4368.439941,6729.799805,9785.540039,2069.409912
2014-11-25,4382.310059,6731.100098000001,9861.209961,2067.030029
2014-11-26,4373.419922,6729.200195,9915.55957,2072.830078
2014-11-27,4382.339844,6723.399901999999,9974.870117,
2014-11-28,4390.180176,6722.600098000001,9980.849609,2067.560059
2014-12-01,4377.330078,6656.399902,9963.509766,2053.439941
2014-12-02,4388.299805,6742.100098000001,9934.080078,2066.550049
2014-12-03,4391.859863000001,6716.600098000001,9971.790039,2074.330078
2014-12-04,4323.890136999999,6679.399902,9851.349609,2071.919922
2014-12-05,4419.47998,6742.799805,10087.120117,2075.3701170000004
2014-12-08,4375.47998,6672.200195,10014.990234,2060.310059
2014-12-09,4263.939941,6529.5,9793.709961,2059.820068
2014-12-10,4227.910156,6500.0,9799.730469,2026.140015
2014-12-11,4225.859863000001,6461.700195,9862.530273,2035.3299559999998
2014-12-12,4108.930176,6300.600098,9594.730469,2002.3299559999998
2014-12-15,4005.3798829999996,6182.700195,9334.009766,1989.630005
2014-12-16,4093.1999509999996,6331.799805,9563.889648,1972.7399899999998
2014-12-17,4111.910156,6336.5,9544.429688,2012.890015
2014-12-18,4249.490234000001,6466.0,9811.05957,2061.22998
2014-12-19,4241.649902,6545.299805,9786.959961,2070.649902
2014-12-22,4254.430176,6576.700195,9865.759766,2078.540039
2014-12-23,4314.970215,6598.200195,9922.110352,2082.169922
2014-12-24,4295.850098,6609.899902,,2081.8798829999996
2014-12-26,,,,2088.77002
2014-12-29,4317.930176,6633.5,9927.129883,2090.570068
2014-12-30,4245.540039,6547.0,9805.549805,2080.350098
2014-12-31,4272.75,6566.100098,,2058.899902
2015-01-02,4252.290039,6547.799805,9764.730469,2058.199951
2015-01-05,4111.359863000001,6417.200195,9473.160156,2020.5799559999998
2015-01-06,4083.5,6366.5,9469.660156,2002.609985
2015-01-07,4112.72998,6419.799805,9518.179688,2025.9000239999998
2015-01-08,4260.189941,6570.0,9837.610352,2062.139893
2015-01-09,4179.069824,6501.100098,9648.5,2044.810059
2015-01-12,4228.240234000001,6501.399902,9781.900391,2028.2600100000002
2015-01-13,4290.279785,6542.200195,9941.0,2023.030029
2015-01-14,4223.240234000001,6388.5,9817.080078,2011.27002
2015-01-15,4323.200195,6498.799805,10032.610352,1992.6700440000002
2015-01-16,4379.620117,6550.299805,10167.769531,2019.4200440000002
2015-01-19,4394.930176,6585.5,10242.349609,
2015-01-20,4446.02002,6620.100098,10257.129883,2022.550049
2015-01-21,4484.819824,6728.0,10299.230469,2032.119995
2015-01-22,4552.799805,6796.600098000001,10435.620117,2063.149902
2015-01-23,4640.689941,6832.799805,10649.580078,2051.820068
2015-01-26,4675.129883,6852.399901999999,10798.330078,2057.090088
2015-01-27,4624.209961,6811.600098000001,10628.580078,2029.550049
2015-01-28,4610.939941,6825.899901999999,10710.969727,2002.160034
2015-01-29,4631.430176,6810.600098000001,10737.870117,2021.25
2015-01-30,4604.25,6749.399901999999,10694.320313,1994.9899899999998
2015-02-02,4627.669922,6782.600098000001,10828.009766,2020.8499760000002
2015-02-03,4677.899902,6871.799805,10890.950195,2050.030029
2015-02-04,4696.299805,6860.0,10911.320313,2041.5100100000002
2015-02-05,4703.299805,6865.899901999999,10905.410156,2062.52002
2015-02-06,4691.029785,6853.399901999999,10846.389648,2055.469971
2015-02-09,4651.080078,6837.200195,10663.509766,2046.7399899999998
2015-02-10,4695.649902,6829.100098000001,10753.830078,2068.590088
2015-02-11,4679.379883,6818.200195,10752.110352,2068.530029
2015-02-12,4726.200195,6828.100098000001,10919.650391,2088.47998
2015-02-13,4759.359863000001,6873.5,10963.400391,2096.98999
2015-02-16,4751.950195,6857.100098000001,10923.230469,
2015-02-17,4753.990234000001,6898.100098000001,10895.620117,2100.340088
2015-02-18,4799.029785,6898.100098000001,10961.0,2099.679932
2015-02-19,4833.279785,6888.899901999999,11001.94043,2097.449951
2015-02-20,4830.899902,6915.200195,11050.639648,2110.300049
2015-02-23,4862.299805,6912.200195,11130.919922,2109.659912
2015-02-24,4886.439941,6949.600098000001,11205.740234,2115.47998
2015-02-25,4882.220215,6935.399901999999,11210.269531,2113.860107
2015-02-26,4910.620117,6949.700195,11327.19043,2110.73999
2015-02-27,4951.47998,6946.700195,11401.660156,2104.5
2015-03-02,4917.319824,6940.600098000001,11410.360352,2117.389893
2015-03-03,4869.25,6889.100098000001,11280.360352,2107.780029
2015-03-04,4917.350098,6919.200195,11390.379883,2098.530029
2015-03-05,4963.509765999999,6961.100098000001,11504.009766,2101.040039
2015-03-06,4964.350098,6911.799805,11550.969727,2071.26001
2015-03-09,4937.200195,6876.5,11582.110352,2079.429932
2015-03-10,4881.950195,6702.799805,11500.379883,2044.160034
2015-03-11,4997.75,6721.5,11805.990234,2040.2399899999998
2015-03-12,4987.330078,6761.100098000001,11799.389648,2065.949951
2015-03-13,5010.459961,6740.600098000001,11901.610352,2053.399902
2015-03-16,5061.160156,6804.100098000001,12167.719727,2081.189941
2015-03-17,5028.930176,6837.600098000001,11980.849609,2074.280029
2015-03-18,5033.419922,6945.200195,11922.769531,2099.5
2015-03-19,5037.180176,6962.299805,11899.400391,2089.27002
2015-03-20,5087.490234000001,7022.5,12039.370117,2108.100098
2015-03-23,5054.52002,7037.700195,11895.839844,2104.419922
2015-03-24,5088.279785,7019.700195,12005.69043,2091.5
2015-03-25,5020.990234000001,6991.0,11865.320313,2061.050049
2015-03-26,5006.350098,6895.299805,11843.679688,2056.149902
2015-03-27,5034.060059,6855.0,11868.330078,2061.02002
2015-03-30,5083.52002,6891.399901999999,12086.009766,2086.23999
2015-03-31,5033.640136999999,6773.0,11966.169922,2067.889893
2015-04-01,5062.220215,6809.5,12001.379883,2059.689941
2015-04-02,5074.140136999999,6833.5,11967.389648,2066.959961
2015-04-06,,,,2080.6201170000004
2015-04-07,5151.189941,6961.799805,12123.519531,2076.330078
2015-04-08,5136.859863000001,6937.399901999999,12035.860352,2081.899902
2015-04-09,5208.950195,7015.399901999999,12166.44043,2091.179932
2015-04-10,5240.459961,7089.799805,12374.730469,2102.060059
2015-04-13,5254.120117,7064.299805,12338.730469,2092.429932
2015-04-14,5218.060059,7075.299805,12227.599609,2095.840088
2015-04-15,5254.350098,7096.799805,12231.339844,2106.6298829999996
2015-04-16,5224.490234000001,7060.5,11998.860352,2104.98999
2015-04-17,5143.259765999999,6994.600098000001,11688.700195,2081.179932
2015-04-20,5187.589844,7052.100098000001,11891.910156,2100.399902
2015-04-21,5192.640136999999,7062.899901999999,11939.580078,2097.290039
2015-04-22,5211.089844,7028.200195,11867.370117,2107.959961
2015-04-23,5178.910156,7053.700195,11723.580078,2112.929932
2015-04-24,5201.450195,7070.700195,11810.849609,2117.689941
2015-04-27,5268.910156,7104.0,12039.160156,2108.919922
2015-04-28,5173.379883,7030.5,11811.660156,2114.76001
2015-04-29,5039.390136999999,6946.299805,11432.719727,2106.850098
2015-04-30,5046.490234000001,6960.600098000001,11454.379883,2085.51001
2015-05-01,,6986.0,,2108.290039
2015-05-04,5081.970215,,11619.849609,2114.48999
2015-05-05,4974.069824,6927.600098000001,11327.679688,2089.459961
2015-05-06,4981.589844,6933.700195,11350.150391,2080.149902
2015-05-07,4967.220215,6887.0,11407.969727,2088.0
2015-05-08,5090.390136999999,7046.799805,11709.730469,2116.100098
2015-05-11,5027.870117,7029.899901999999,11673.349609,2105.330078
2015-05-12,4974.649902,6933.799805,11472.410156,2099.1201170000004
2015-05-13,4961.859863000001,6949.600098000001,11351.459961,2098.47998
2015-05-14,5029.310059,6973.0,11559.820313,2121.100098
2015-05-15,4993.819824,6960.5,11447.030273,2122.72998
2015-05-18,5012.310059,6968.899901999999,11594.280273,2129.199951
2015-05-19,5117.299805,6995.100098000001,11853.330078,2127.830078
2015-05-20,5133.299805,7007.299805,11848.469727,2125.850098
2015-05-21,5146.700195,7013.5,11864.589844,2130.820068
2015-05-22,5142.890136999999,7031.700195,11815.009766,2126.060059
2015-05-25,5117.169922,,,
2015-05-26,5083.540039,6949.0,11625.129883,2104.199951
2015-05-27,5182.529785,7033.299805,11771.129883,2123.47998
2015-05-28,5137.830078,7040.899901999999,11677.570313,2120.790039
2015-05-29,5007.890136999999,6984.399901999999,11413.820313,2107.389893
2015-06-01,5025.299805,6953.600098000001,11436.049805,2111.72998
2015-06-02,5004.459961,6928.299805,11328.799805,2109.600098
2015-06-03,5034.169922,6950.5,11419.620117,2114.070068
2015-06-04,4987.129883,6859.200195,11340.599609,2095.840088
2015-06-05,4920.740234000001,6804.600098000001,11197.150391,2092.830078
2015-06-08,4857.660156,6790.0,11064.919922,2079.280029
2015-06-09,4850.220215,6753.799805,11001.290039,2080.149902
2015-06-10,4934.910156,6830.299805,11265.389648,2105.199951
2015-06-11,4971.370117,6846.700195,11332.780273,2108.860107
2015-06-12,4901.189941,6784.899901999999,11196.490234,2094.110107
2015-06-15,4815.359863000001,6710.5,10984.969727,2084.429932
2015-06-16,4839.859863000001,6710.100098,11044.009766,2096.290039
2015-06-17,4790.620117,6680.600098,10978.009766,2100.439941
2015-06-18,4803.47998,6707.899902,11100.299805,2121.23999
2015-06-19,4815.370117,6710.5,11040.099609,2109.98999
2015-06-22,4998.609863000001,6825.700195,11460.5,2122.850098
2015-06-23,5057.680176,6834.899901999999,11542.540039,2124.199951
2015-06-24,5045.350098,6844.799805,11471.259766,2108.580078
2015-06-25,5041.709961,6807.799805,11473.129883,2102.310059
2015-06-26,5059.169922,6753.700195,11492.429688,2101.48999
2015-06-29,4869.819824,6620.5,11083.200195,2057.639893
2015-06-30,4790.200195,6521.0,10944.969727,2063.110107
2015-07-01,4883.189941,6608.600098,11180.5,2077.419922
2015-07-02,4835.560059,6630.5,11099.349609,2076.780029
2015-07-03,4808.220215,6585.799805,11058.389648,
2015-07-06,4711.540039,6535.700195,10890.629883,2068.76001
2015-07-07,4604.640136999999,6432.200195,10676.780273,2081.340088
2015-07-08,4639.02002,6490.700195,10747.299805,2046.680054
2015-07-09,4757.220215,6581.600098,10996.410156,2051.310059
2015-07-10,4903.069824,6673.399902,11315.629883,2076.6201170000004
2015-07-13,4998.100098,6738.0,11484.379883,2099.600098
2015-07-14,5032.470215,6753.799805,11516.900391,2108.949951
2015-07-15,5047.240234000001,6753.799805,11539.660156,2107.399902
2015-07-16,5121.5,6796.5,11716.759766,2124.290039
2015-07-17,5124.390136999999,6775.100098000001,11673.419922,2126.639893
2015-07-20,5142.490234000001,6788.700195,11735.719727,2128.280029
2015-07-21,5106.569824,6769.100098000001,11604.799805,2119.209961
2015-07-22,5082.569824,6667.299805,11520.669922,2114.149902
2015-07-23,5086.740234000001,6655.0,11512.110352,2102.149902
2015-07-24,5057.359863000001,6579.799805,11347.450195,2079.649902
2015-07-27,4927.600098,6505.100098,11056.400391,2067.639893
2015-07-28,4977.319824,6555.299805,11173.910156,2093.25
2015-07-29,5017.439941,6631.0,11211.849609,2108.570068
2015-07-30,5046.419922,6668.899902,11257.150391,2108.6298829999996
2015-07-31,5082.609863000001,6696.299805,11308.990234,2103.840088
2015-08-03,5120.52002,6688.600098,11443.719727,2098.040039
2015-08-04,5112.140136999999,6686.600098,11456.070313,2093.320068
2015-08-05,5196.72998,6752.399901999999,11636.299805,2099.840088
2015-08-06,5192.109863000001,6747.100098000001,11585.099609,2083.560059
2015-08-07,5154.75,6718.5,11490.830078,2077.570068
2015-08-10,5195.410156,6736.200195,11604.780273,2104.179932
2015-08-11,5099.029785,6664.5,11293.650391,2084.070068
2015-08-12,4925.430176,6571.200195,10924.610352,2086.050049
2015-08-13,4986.850098,6568.299805,11014.629883,2083.389893
2015-08-14,4956.470215,6550.700195,10985.139648,2091.540039
2015-08-17,4984.830078,6550.299805,10940.330078,2102.439941
2015-08-18,4971.25,6526.299805,10915.919922,2096.919922
2015-08-19,4884.100098,6403.5,10682.150391,2079.610107
2015-08-20,4783.549805,6367.899902,10432.19043,2035.72998
2015-08-21,4630.990234000001,6187.700195,10124.519531,1970.890015
2015-08-24,4383.459961,5898.899902,9648.429688,1893.209961
2015-08-25,4564.859863000001,6081.299805,10128.120117,1867.609985
2015-08-26,4501.049805,5979.200195,9997.429688,1940.5100100000002
2015-08-27,4658.180176,6192.0,10315.620117,1987.660034
2015-08-28,4675.129883,6247.899902,10298.530273,1988.869995
2015-08-31,4652.950195,,10259.459961,1972.180054
2015-09-01,4541.160156,6058.5,10015.570313,1913.8499760000002
2015-09-02,4554.919922,6083.299805,10048.049805,1948.859985
2015-09-03,4653.790039,6194.100098,10317.839844,1951.130005
2015-09-04,4523.080078,6042.899902,10038.040039,1921.219971
2015-09-07,4549.640136999999,6074.5,10108.610352,
2015-09-08,4598.259765999999,6146.100098,10271.360352,1969.410034
2015-09-09,4664.589844,6229.0,10303.120117,1942.040039
2015-09-10,4596.529785,6155.799805,10210.44043,1952.290039
2015-09-11,4548.720215,6117.799805,10123.55957,1961.050049
2015-09-14,4518.149902,6084.600098,10131.740234,1953.030029
2015-09-15,4569.370117,6137.600098,10188.129883,1978.089966
2015-09-16,4645.839844,6229.200195,10227.209961,1995.310059
2015-09-17,4655.140136999999,6187.0,10229.580078,1990.199951
2015-09-18,4535.850098,6104.100098,9916.160156,1958.030029
2015-09-21,4585.5,6108.700195,9948.509766,1966.969971
2015-09-22,4428.509765999999,5935.799805,9570.660156,1942.7399899999998
2015-09-23,4432.830078,6032.200195,9612.620117,1938.7600100000002
2015-09-24,4347.240234000001,5961.5,9427.639648,1932.2399899999998
2015-09-25,4480.660156,6109.0,9688.530273,1931.339966
2015-09-28,4357.049805,5958.899902,9483.549805,1881.77002
2015-09-29,4343.72998,5909.200195,9450.400391,1884.089966
2015-09-30,4455.290039,6061.600098,9660.44043,1920.030029
2015-10-01,4426.540039,6072.5,9509.25,1923.819946
2015-10-02,4458.879883,6130.0,9553.070313,1951.359985
2015-10-05,4616.899902,6298.899902,9814.790039,1987.050049
2015-10-06,4660.640136999999,6326.200195,9902.830078,1979.9200440000002
2015-10-07,4667.339844,6336.399902,9970.400391,1995.8299559999998
2015-10-08,4675.910156,6374.799805,9993.070313,2013.430054
2015-10-09,4701.390136999999,6416.200195,10096.599609,2014.890015
2015-10-12,4688.700195,6371.200195,10119.830078,2017.459961
2015-10-13,4643.379883,6342.299805,10032.820313,2003.689941
2015-10-14,4609.029785,6269.600098,9915.849609,1994.2399899999998
2015-10-15,4675.290039,6338.700195,10064.799805,2023.859985
2015-10-16,4702.790039,6378.0,10104.429688,2033.109985
2015-10-19,4704.069824,6352.299805,10164.30957,2033.660034
2015-10-20,4673.810059,6345.100098,10147.679688,2030.77002
2015-10-21,4695.100098,6348.399902,10238.099609,2018.939941
2015-10-22,4802.180176,6376.299805,10491.969727,2052.51001
2015-10-23,4923.640136999999,6444.100098,10794.540039,2075.149902
2015-10-26,4897.129883,6417.0,10801.339844,2071.179932
2015-10-27,4847.069824,6365.299805,10692.19043,2065.889893
2015-10-28,4890.580078,6437.799805,10831.959961,2090.350098
2015-10-29,4885.819824,6395.799805,10800.839844,2089.409912
2015-10-30,4897.660156,6361.100098,10850.139648,2079.360107
2015-11-02,4916.209961,6361.799805,10950.669922,2104.050049
2015-11-03,4936.180176,6383.600098,10951.150391,2109.790039
2015-11-04,4948.290039,6412.899902,10845.240234,2102.310059
2015-11-05,4980.040039,6364.899902,10887.740234,2099.929932
2015-11-06,4984.149902,6353.799805,10988.030273,2099.199951
2015-11-09,4911.169922,6295.200195,10815.450195,2078.580078
2015-11-10,4912.160156,6275.299805,10832.519531,2081.719971
2015-11-11,4952.509765999999,6297.200195,10907.870117,2075.0
2015-11-12,4856.649902,6178.700195,10782.629883,2045.969971
2015-11-13,4807.950195,6118.299805,10708.400391,2023.040039
2015-11-16,4804.310059,6146.399902,10713.230469,2053.189941
2015-11-17,4937.310059,6268.799805,10971.040039,2050.439941
2015-11-18,4906.720215,6279.0,10959.950195,2083.580078
2015-11-19,4915.100098,6329.899902,11085.44043,2081.23999
2015-11-20,4910.970215,6334.600098,11119.830078,2089.169922
2015-11-23,4889.120117,6305.5,11092.30957,2086.590088
2015-11-24,4820.279785,6277.200195,10933.990234,2089.139893
2015-11-25,4892.990234000001,6337.600098,11169.540039,2088.8701170000004
2015-11-26,4946.02002,6393.100098,11320.769531,
2015-11-27,4930.140136999999,6375.200195,11293.759766,2090.110107
2015-11-30,4957.600098,6356.100098,11382.230469,2080.409912
2015-12-01,4914.529785,6395.700195,11261.240234,2102.6298829999996
2015-12-02,4905.759765999999,6420.899902,11190.019531,2079.51001
2015-12-03,4730.209961,6275.0,10789.240234,2049.6201170000004
2015-12-04,4714.790039,6238.299805,10752.099609,2091.689941
2015-12-07,4756.410156,6223.5,10886.089844,2077.070068
2015-12-08,4681.859863000001,6135.200195,10673.599609,2063.590088
2015-12-09,4637.450195,6126.700195,10592.490234,2047.619995
2015-12-10,4635.060059,6088.100098,10598.929688,2052.22998
2015-12-11,4549.560059,5952.799805,10340.05957,2012.369995
2015-12-14,4473.069824,5874.100098,10139.339844,2021.939941
2015-12-15,4614.399902,6017.799805,10450.379883,2043.410034
2015-12-16,4624.669922,6061.200195,10469.259766,2073.070068
2015-12-17,4677.540039,6102.5,10738.120117,2041.890015
2015-12-18,4625.259765999999,6052.399902,10608.19043,2005.550049
2015-12-21,4565.169922,6034.799805,10497.769531,2021.1500239999998
2015-12-22,4567.600098,6083.100098,10488.75,2038.969971
2015-12-23,4674.529785,6241.0,10727.639648,2064.290039
2015-12-24,4663.180176,6254.600098,,2060.98999
2015-12-28,4617.950195,,10653.910156,2056.5
2015-12-29,4701.359863000001,6314.600098,10860.139648,2078.360107
2015-12-30,4677.140136999999,6274.100098,10743.009766,2063.360107
2015-12-31,,6242.299805,,2043.939941
2016-01-04,4522.450195,6093.399902,10283.44043,2012.660034
2016-01-05,4537.629883,6137.200195,10310.099609,2016.709961
2016-01-06,4480.470215,6073.399902,10214.019531,1990.2600100000002
2016-01-07,4403.580078,5954.100098,9979.849609,1943.089966
2016-01-08,4333.759765999999,5912.399902,9849.339844,1922.030029
2016-01-11,4312.740234000001,5871.799805,9825.070313,1923.6700440000002
2016-01-12,4378.75,5929.200195,9985.429688,1938.680054
2016-01-13,4391.939941,5961.0,9960.959961,1890.280029
2016-01-14,4312.890136999999,5918.200195,9794.200195,1921.839966
2016-01-15,4210.160156,5804.100098,9545.269531,1880.3299559999998
2016-01-18,4189.569824,5779.899902,9521.849609,
2016-01-19,4272.259765999999,5876.799805,9664.209961,1881.3299559999998
2016-01-20,4124.950195,5673.600098,9391.639648,1859.3299559999998
2016-01-21,4206.399902,5773.799805,9574.160156,1868.9899899999998
2016-01-22,4336.689941,5900.0,9764.879883,1906.9000239999998
2016-01-25,4311.330078,5877.0,9736.150391,1877.0799559999998
2016-01-26,4356.810059,5911.5,9822.75,1903.630005
2016-01-27,4380.359863000001,5990.399902,9880.820313,1882.949951
2016-01-28,4322.160156,5931.799805,9639.589844,1893.359985
2016-01-29,4417.02002,6083.799805,9798.110352,1940.2399899999998
2016-02-01,4392.330078,6060.100098,9757.879883,1939.380005
2016-02-02,4283.990234000001,5922.0,9581.040039,1903.030029
2016-02-03,4226.959961,5837.100098,9434.820313,1912.530029
2016-02-04,4228.529785,5898.799805,9393.360352,1915.449951
2016-02-05,4200.669922,5848.100098,9286.230469,1880.050049
2016-02-08,4066.3100590000004,5689.399902,8979.360352,1853.439941
2016-02-09,3997.540039,5632.200195,8879.400391,1852.209961
2016-02-10,4061.1999509999996,5672.299805,9017.290039,1851.859985
2016-02-11,3896.709961,5537.0,8752.870117,1829.0799559999998
2016-02-12,3995.0600590000004,5707.600098,8967.509766,1864.780029
2016-02-15,4115.25,5824.299805,9206.839844,
2016-02-16,4110.660156,5862.200195,9135.110352,1895.5799559999998
2016-02-17,4233.470215,6030.299805,9377.209961,1926.819946
2016-02-18,4239.759765999999,5972.0,9463.639648,1917.8299559999998
2016-02-19,4223.040039,5950.200195,9388.049805,1917.780029
2016-02-22,4298.700195,6037.700195,9573.589844,1945.5
2016-02-23,4238.419922,5962.299805,9416.769531,1921.27002
2016-02-24,4155.339844,5867.200195,9167.799805,1929.800049
2016-02-25,4248.450195,6012.799805,9331.480469,1951.699951
2016-02-26,4314.569824,6096.0,9513.299805,1948.050049
